date,centre_id,crop_id,farmers_ahead,active_counters,recent_avg_service_minutes,hour,interruption_active,wait_minutes
2024-01-24,3,1,25,4,19.54,13.71,1,143.59
2024-01-24,3,1,6,3,16.52,13.82,0,33.99
2024-01-24,3,1,11,1,16.96,12.72,0,183.3
2024-01-25,3,1,0,1,17.85,8.96,0,0.0
2024-01-25,3,1,25,1,11.49,16.12,1,314.99
2024-01-25,3,1,22,3,18.04,11.58,0,140.99
2024-01-25,3,1,17,3,15.22,16.27,0,89.85
2024-01-25,3,1,4,3,14.65,12.48,0,21.14
2024-01-25,3,1,3,3,15.86,15.97,0,16.54
2024-01-25,3,1,2,1,16.73,14.66,0,28.29
2024-01-25,3,1,16,4,16.12,16.84,0,60.46
2024-01-25,3,1,4,4,16.27,13.33,0,16.83
2024-01-25,3,1,11,1,16.02,9.9,0,175.06
2024-01-25,3,1,6,3,17.79,13.7,0,33.17
2024-01-25,3,1,28,3,15.71,15.32,0,144.32
2024-01-25,3,1,7,2,16.64,15.28,0,58.64
2024-01-25,3,1,5,2,15.3,9.6,0,41.9
2024-01-25,3,1,23,3,11.23,8.82,0,88.25
2024-01-25,3,1,16,3,11.2,10.72,0,61.93
2024-01-25,3,1,4,4,13.41,11.94,0,13.64
2024-01-25,3,1,6,1,14.32,11.99,0,89.9
2024-01-25,3,1,20,3,15.52,11.69,0,99.59
2024-01-25,3,1,23,3,18.21,11.0,0,140.68
2024-01-25,3,1,2,4,14.48,12.3,0,0.38
2024-01-25,3,1,13,3,15.92,16.87,0,71.59
2024-01-25,3,1,5,4,12.4,15.32,0,14.16
2024-01-25,3,1,6,3,14.16,13.54,0,31.46
2024-01-25,3,1,13,3,15.79,9.04,0,70.76
2024-01-26,3,1,14,3,14.94,9.5,0,65.26
2024-01-26,3,1,4,3,16.53,9.54,0,24.04
2024-01-26,3,1,26,3,17.84,12.81,0,155.45
2024-01-26,3,1,16,2,11.9,8.68,0,94.92
2024-01-26,3,1,20,3,15.05,10.44,0,95.25
2024-01-26,3,1,4,1,16.29,10.52,0,72.66
2024-01-26,3,1,17,2,15.64,10.29,0,133.5
2024-01-26,3,1,12,1,13.56,12.9,0,164.51
2024-01-26,3,1,9,3,16.28,14.66,1,66.83
2024-01-26,3,1,7,4,17.79,13.0,0,24.82
2024-01-26,3,1,7,1,15.9,15.79,0,103.34
2024-01-26,3,1,25,1,10.26,8.88,0,252.88
2024-01-26,3,1,17,4,15.88,15.9,0,64.95
2024-01-26,3,1,22,4,13.01,13.43,0,69.54
2024-01-26,3,1,13,2,13.65,10.75,0,84.68
2024-01-26,3,1,18,3,11.25,11.58,0,72.07
2024-01-26,3,1,19,4,21.42,10.36,0,110.04
2024-01-26,3,1,2,1,17.49,11.12,0,37.08
2024-01-26,3,1,4,4,15.68,9.7,0,11.53
2024-01-26,3,1,20,4,14.81,10.34,0,83.84
2024-01-26,3,1,27,2,13.85,16.85,0,190.94
2024-01-26,3,1,26,2,15.37,12.42,0,196.72
2024-01-26,3,1,25,3,17.88,16.68,1,160.1
2024-01-26,3,1,19,3,13.33,13.41,0,84.03
2024-01-26,3,1,16,4,15.67,15.96,0,68.49
2024-01-26,3,1,28,1,14.85,14.92,0,408.17
2024-01-26,3,1,22,2,13.41,8.16,0,144.92
2024-01-26,3,1,16,4,15.27,13.27,0,62.78
2024-01-27,3,1,5,4,14.76,8.6,0,15.07
2024-01-27,3,1,2,1,14.7,8.8,0,30.34
2024-01-27,3,1,11,3,13.39,9.04,0,49.95
2024-01-27,3,1,38,3,14.09,8.11,0,179.59
2024-01-27,3,1,24,4,16.48,16.5,0,97.62
2024-01-27,3,1,3,2,15.26,12.65,0,24.04
2024-01-27,3,1,23,1,15.23,14.49,0,350.47
2024-01-27,3,1,25,1,15.12,15.96,0,374.81
2024-01-27,3,1,26,4,16.63,8.92,0,112.51
2024-01-27,3,1,16,3,17.96,10.86,0,94.11
2024-01-27,3,1,22,3,12.82,10.78,0,85.67
2024-01-27,3,1,1,4,14.98,13.77,0,2.93
2024-01-27,3,1,8,4,15.0,8.36,0,31.6
2024-01-27,3,1,37,3,13.84,14.95,0,173.27
2024-01-27,3,1,34,2,18.43,12.05,0,316.97
2024-01-27,3,1,6,2,13.08,14.82,0,36.51
2024-01-27,3,1,11,3,12.91,15.66,0,49.16
2024-01-27,3,1,35,4,15.99,15.98,0,142.47
2024-01-27,3,1,16,2,17.22,12.83,0,137.59
2024-01-27,3,1,20,1,14.66,13.54,0,296.55
2024-01-27,3,1,19,4,14.57,16.56,0,66.12
2024-01-27,3,1,9,1,13.7,13.24,0,124.15
2024-01-27,3,1,33,2,15.64,13.05,0,255.49
2024-01-27,3,1,10,3,14.45,16.93,0,47.56
2024-01-27,3,1,33,1,11.66,14.64,0,384.53
2024-01-27,3,1,28,4,13.5,8.04,0,96.03
2024-01-27,3,1,6,3,13.72,16.23,1,49.21
2024-01-27,3,1,21,4,15.07,16.02,0,78.09
2024-01-27,3,1,21,4,15.73,16.37,0,82.36
2024-01-27,3,1,15,4,15.61,15.16,0,58.15
2024-01-27,3,1,18,4,13.46,10.92,0,55.87
2024-01-27,3,1,20,4,15.25,8.59,0,77.7
2024-01-27,3,1,4,3,17.17,15.56,0,25.85
2024-01-27,3,1,21,4,17.43,10.51,0,94.56
2024-01-27,3,1,5,4,15.28,11.25,0,14.32
2024-01-27,3,1,9,2,16.49,14.45,0,74.17
2024-01-28,3,1,20,1,14.51,14.85,1,311.08
2024-01-28,3,1,21,3,20.79,14.81,0,147.84
2024-01-28,3,1,8,3,14.74,13.58,1,59.24
2024-01-28,3,1,0,2,14.43,11.8,0,9.91
2024-01-28,3,1,17,2,17.02,11.01,0,141.58
2024-01-28,3,1,12,2,17.14,10.78,0,100.23
2024-01-28,3,1,26,2,14.95,9.9,0,194.22
2024-01-28,3,1,12,3,16.05,14.37,0,62.87
2024-01-28,3,1,16,4,14.19,9.37,1,66.61
2024-01-28,3,1,19,4,16.09,16.47,0,79.29
2024-01-28,3,1,8,3,15.22,11.31,0,41.79
2024-01-28,3,1,26,1,13.3,12.52,0,348.54
2024-01-28,3,1,1,4,18.73,15.9,0,4.55
2024-01-28,3,1,5,2,14.9,8.3,0,38.62
2024-01-28,3,1,22,1,12.5,14.79,0,273.59
2024-01-28,3,1,12,2,14.91,12.55,0,89.77
2024-01-28,3,1,6,1,12.67,15.05,0,69.64
2024-01-28,3,1,6,1,11.62,14.6,0,74.03
2024-01-28,3,1,8,1,15.98,10.93,0,122.15
2024-01-28,3,1,1,3,10.15,9.02,0,2.65
2024-01-28,3,1,1,2,10.87,12.92,0,0.0
2024-01-28,3,1,3,3,15.12,10.12,0,11.39
2024-01-28,3,1,0,3,14.99,16.26,0,0.0
2024-01-28,3,1,26,1,13.82,15.26,0,360.44
2024-01-28,3,1,20,4,16.08,11.25,0,76.74
2024-01-29,3,1,3,2,18.79,8.19,0,34.56
2024-01-29,3,1,9,1,16.93,9.17,0,152.14
2024-01-29,3,1,1,1,14.88,14.43,0,14.69
2024-01-29,3,1,20,2,15.82,15.14,0,151.65
2024-01-29,3,1,2,1,17.24,10.28,0,34.02
2024-01-29,3,1,5,1,13.19,10.51,0,67.01
2024-01-29,3,1,10,1,15.98,15.25,0,153.84
2024-01-29,3,1,22,4,17.46,16.83,1,129.69
2024-01-29,3,1,18,4,15.59,9.05,0,76.72
2024-01-29,3,1,15,4,16.31,8.81,0,68.61
2024-01-29,3,1,13,1,16.35,12.73,0,220.47
2024-01-29,3,1,22,3,14.73,13.12,0,109.09
2024-01-29,3,1,23,4,14.68,15.11,0,82.89
2024-01-29,3,1,0,4,14.52,14.37,0,0.66
2024-01-29,3,1,12,4,14.68,11.21,1,54.57
2024-01-29,3,1,4,3,16.18,16.67,0,22.25
2024-01-29,3,1,22,2,17.77,16.84,0,192.33
2024-01-29,3,1,21,3,16.62,8.62,0,115.09
2024-01-29,3,1,7,4,13.47,11.06,0,24.59
2024-01-29,3,1,22,4,11.3,8.11,0,68.91
2024-01-29,3,1,16,4,17.57,12.85,0,75.02
2024-01-29,3,1,5,3,13.68,11.32,0,24.42
2024-01-30,3,1,1,4,15.37,8.9,0,4.54
2024-01-30,3,1,13,3,15.01,9.45,1,74.66
2024-01-30,3,1,0,1,11.46,14.6,0,4.73
2024-01-30,3,1,6,2,13.56,13.57,0,42.33
2024-01-30,3,1,0,3,16.1,14.34,0,5.66
2024-01-30,3,1,0,3,14.29,9.36,0,2.56
2024-01-30,3,1,23,2,14.12,16.8,0,160.6
2024-01-30,3,1,5,1,16.05,12.21,0,84.48
2024-01-30,3,1,10,2,15.22,9.96,0,71.0
2024-01-30,3,1,25,1,14.24,11.29,0,354.44
2024-01-30,3,1,5,2,18.65,14.44,1,61.41
2024-01-30,3,1,20,3,15.01,8.04,0,99.51
2024-01-30,3,1,2,3,17.06,12.89,0,3.86
2024-01-30,3,1,23,2,14.46,16.9,1,188.92
2024-01-30,3,1,21,3,15.24,13.18,0,107.79
2024-01-30,3,1,17,3,14.02,12.31,1,98.63
2024-01-30,3,1,24,4,15.3,15.31,0,93.05
2024-01-30,3,1,14,1,13.59,13.41,1,206.08
2024-01-30,3,1,10,4,16.83,15.96,0,39.1
2024-01-30,3,1,9,1,17.62,8.07,0,167.38
2024-01-30,3,1,25,1,17.05,10.78,0,426.75
2024-01-30,3,1,11,2,15.65,10.79,0,79.52
2024-01-30,3,1,15,2,12.19,15.79,0,91.09
2024-01-31,3,1,5,1,17.47,16.25,0,92.72
2024-01-31,3,1,13,1,15.14,14.32,0,202.56
2024-01-31,3,1,13,2,17.31,8.4,0,110.79
2024-01-31,3,1,15,3,11.83,11.34,0,67.74
2024-01-31,3,1,1,2,12.88,14.92,0,2.57
2024-01-31,3,1,10,2,15.1,12.77,0,78.66
2024-01-31,3,1,0,2,11.74,10.79,1,11.33
2024-01-31,3,1,13,1,14.66,11.16,0,192.41
2024-01-31,3,1,22,2,13.52,8.63,0,146.83
2024-01-31,3,1,10,1,16.51,16.0,1,196.46
2024-01-31,3,1,16,3,17.68,14.5,0,91.36
2024-01-31,3,1,6,4,14.19,11.58,1,45.89
2024-01-31,3,1,19,1,14.15,8.08,0,269.13
2024-01-31,3,1,18,4,14.7,8.85,0,68.85
2024-01-31,3,1,12,4,14.12,13.86,0,35.43
2024-01-31,3,1,22,4,13.73,9.28,0,73.97
2024-01-31,3,1,18,4,15.48,12.59,0,75.01
2024-01-31,3,1,1,1,16.39,14.99,0,14.58
2024-01-31,3,1,8,3,17.01,16.17,0,49.51
2024-01-31,3,1,1,1,14.03,11.08,0,15.67
2024-02-01,3,1,1,1,17.25,16.18,0,18.64
2024-02-01,3,1,6,4,13.95,11.31,0,19.23
2024-02-01,3,1,8,2,18.39,8.17,1,98.72
2024-02-01,3,1,12,3,13.82,8.04,0,56.1
2024-02-01,3,1,10,1,15.23,11.99,0,150.9
2024-02-01,3,1,17,3,17.52,8.06,0,98.46
2024-02-01,3,1,3,4,12.69,15.34,0,11.4
2024-02-01,3,1,16,4,12.47,13.67,0,49.22
2024-02-01,3,1,8,4,14.09,9.97,0,29.21
2024-02-01,3,1,23,2,15.34,14.19,0,180.87
2024-02-01,3,1,24,1,12.5,15.94,0,299.93
2024-02-01,3,1,16,4,14.14,8.76,0,55.17
2024-02-01,3,1,21,3,14.39,12.73,0,99.39
2024-02-01,3,1,19,1,15.61,14.12,0,296.95
2024-02-01,3,1,13,1,14.7,10.55,1,208.96
2024-02-01,3,1,4,3,14.68,16.85,0,17.96
2024-02-01,3,1,24,1,19.71,9.61,0,473.53
2024-02-01,3,1,21,1,15.88,16.77,0,335.03
2024-02-01,3,1,7,3,15.17,14.77,0,35.11
2024-02-01,3,1,7,1,13.62,10.53,0,94.21
2024-02-01,3,1,19,1,14.35,11.78,0,279.32
2024-02-01,3,1,0,4,14.75,11.3,0,0.0
2024-02-01,3,1,15,1,13.54,10.45,0,192.48
2024-02-01,3,1,10,4,15.36,8.77,0,40.24
2024-02-01,3,1,13,1,17.79,14.5,0,231.33
2024-02-02,3,1,3,4,15.55,15.05,0,15.06
2024-02-02,3,1,15,4,15.46,13.93,0,56.45
2024-02-02,3,1,8,4,16.15,11.46,0,27.53
2024-02-02,3,1,17,2,14.43,9.72,0,116.88
2024-02-02,3,1,10,4,12.56,10.67,0,25.23
2024-02-02,3,1,21,2,15.18,14.96,0,155.31
2024-02-02,3,1,14,1,16.18,8.35,0,227.57
2024-02-02,3,1,3,3,17.34,13.53,0,28.9
2024-02-02,3,1,2,3,12.65,14.76,0,10.21
2024-02-02,3,1,20,4,17.87,12.69,0,95.01
2024-02-02,3,1,22,4,9.6,16.52,0,45.68
2024-02-02,3,1,1,2,14.0,9.86,0,4.19
2024-02-02,3,1,23,1,16.84,10.52,0,380.14
2024-02-02,3,1,23,1,12.76,15.84,0,285.4
2024-02-02,3,1,24,4,17.41,14.11,0,104.99
2024-02-02,3,1,9,2,13.5,8.65,1,86.53
2024-02-02,3,1,18,1,14.58,13.22,0,258.26
2024-02-02,3,1,7,2,19.17,12.95,0,65.0
2024-02-02,3,1,7,1,14.75,14.16,0,101.62
2024-02-02,3,1,10,1,17.38,13.44,0,172.24
2024-02-02,3,1,7,3,14.24,9.32,0,37.34
2024-02-02,3,1,25,2,14.46,11.58,0,178.24
2024-02-02,3,1,13,4,14.36,10.06,0,52.75
2024-02-03,3,1,6,4,12.61,14.27,0,23.44
2024-02-03,3,1,26,2,14.18,16.2,0,186.01
2024-02-03,3,1,27,3,13.6,12.77,0,120.48
2024-02-03,3,1,27,4,15.37,10.17,0,107.07
2024-02-03,3,1,3,4,13.11,9.74,0,9.15
2024-02-03,3,1,21,2,13.72,10.37,0,143.05
2024-02-03,3,1,33,2,13.44,14.22,0,220.33
2024-02-03,3,1,31,3,14.79,11.7,1,163.25
2024-02-03,3,1,3,1,14.14,9.55,0,48.45
2024-02-03,3,1,3,3,14.81,13.57,0,12.54
2024-02-03,3,1,23,2,17.75,8.59,0,203.47
2024-02-03,3,1,30,3,17.04,16.27,0,166.25
2024-02-03,3,1,40,2,16.07,13.89,0,317.89
2024-02-03,3,1,27,2,13.77,14.68,0,188.92
2024-02-03,3,1,8,4,17.43,14.33,0,39.33
2024-02-03,3,1,39,2,14.62,9.88,0,282.37
2024-02-03,3,1,6,2,18.48,12.9,0,57.18
2024-02-03,3,1,2,3,12.61,11.15,0,0.22
2024-02-03,3,1,23,1,17.7,12.06,0,413.64
2024-02-03,3,1,33,2,15.92,11.52,1,271.07
2024-02-03,3,1,29,3,15.4,15.66,0,145.63
2024-02-03,3,1,16,1,12.21,14.09,0,190.93
2024-02-03,3,1,27,1,12.46,11.3,0,341.19
2024-02-03,3,1,12,3,14.48,16.38,0,59.3
2024-02-03,3,1,23,2,17.4,11.83,0,203.78
2024-02-03,3,1,13,2,15.83,16.29,0,107.32
2024-02-03,3,1,16,3,14.52,10.97,0,73.18
2024-02-03,3,1,0,2,15.7,13.74,0,3.2
2024-02-03,3,1,6,2,17.09,14.53,0,55.3
2024-02-03,3,1,29,3,14.39,12.94,0,143.04
2024-02-03,3,1,28,2,14.97,15.26,0,208.23
2024-02-03,3,1,20,4,15.63,11.46,0,71.31
2024-02-03,3,1,13,2,15.68,15.87,0,99.07
2024-02-03,3,1,14,2,19.64,8.0,0,138.69
2024-02-03,3,1,38,1,13.12,15.8,0,501.78
2024-02-03,3,1,8,2,17.44,12.81,0,72.12
2024-02-03,3,1,31,4,14.64,9.01,0,116.52
2024-02-03,3,1,10,4,14.01,8.7,0,40.7
2024-02-03,3,1,23,2,16.15,11.58,0,189.17
2024-02-04,3,1,23,2,15.91,14.77,0,179.63
2024-02-04,3,1,27,1,12.62,13.7,0,334.44
2024-02-04,3,1,30,4,15.14,16.69,0,116.47
2024-02-04,3,1,8,2,12.13,16.91,0,51.14
2024-02-04,3,1,9,1,12.84,14.27,0,116.38
2024-02-04,3,1,22,3,18.61,11.97,1,166.27
2024-02-04,3,1,10,3,16.84,10.15,0,58.37
2024-02-04,3,1,8,3,16.28,9.05,0,45.24
2024-02-04,3,1,31,1,16.94,8.11,0,525.43
2024-02-04,3,1,24,4,15.4,14.48,0,95.27
2024-02-04,3,1,20,3,14.82,16.88,1,129.95
2024-02-04,3,1,31,4,18.48,13.04,0,137.28
2024-02-04,3,1,2,2,13.14,9.43,0,13.82
2024-02-04,3,1,28,2,15.23,15.36,0,217.0
2024-02-04,3,1,17,1,18.2,9.12,0,312.32
2024-02-04,3,1,14,3,16.2,10.78,0,77.25
2024-02-04,3,1,17,3,11.53,12.73,0,68.51
2024-02-04,3,1,10,4,14.58,8.29,0,39.27
2024-02-04,3,1,26,3,10.22,10.19,0,86.44
2024-02-04,3,1,25,4,14.89,13.08,0,91.61
2024-02-04,3,1,17,3,15.03,15.26,0,79.95
2024-02-04,3,1,17,4,16.09,14.42,1,91.42
2024-02-04,3,1,0,1,15.02,12.48,1,5.89
2024-02-04,3,1,8,2,15.6,12.15,0,64.54
2024-02-04,3,1,3,2,14.08,13.57,0,19.76
2024-02-04,3,1,32,4,12.44,15.32,0,101.49
2024-02-04,3,1,12,2,18.03,9.4,0,110.77
2024-02-04,3,1,14,4,12.32,9.73,0,43.03
2024-02-04,3,1,1,3,12.58,16.54,0,9.36
2024-02-05,3,1,24,3,16.29,13.63,0,127.26
2024-02-05,3,1,16,2,14.78,16.2,0,114.46
2024-02-05,3,1,5,2,12.88,15.81,0,25.18
2024-02-05,3,1,4,2,14.88,9.63,0,30.4
2024-02-05,3,1,0,3,15.34,10.65,0,6.48
2024-02-05,3,1,25,3,16.78,10.53,0,135.3
2024-02-05,3,1,10,4,17.77,12.64,0,49.36
2024-02-05,3,1,0,1,14.0,12.37,0,0.0
2024-02-05,3,1,23,4,12.64,12.2,0,76.51
2024-02-05,3,1,29,2,17.92,16.7,0,254.74
2024-02-05,3,1,18,3,14.8,13.18,0,90.01
2024-02-05,3,1,27,3,15.93,13.09,0,152.1
2024-02-05,3,1,23,1,15.83,9.58,0,360.46
2024-02-05,3,1,21,1,14.1,14.86,0,295.66
2024-02-05,3,1,30,4,12.49,15.98,0,90.27
2024-02-05,3,1,7,4,17.2,10.21,0,26.11
2024-02-05,3,1,20,4,18.09,15.1,0,91.44
2024-02-05,3,1,14,4,13.66,11.96,0,41.02
2024-02-05,3,1,23,4,17.49,9.18,0,94.77
2024-02-05,3,1,9,4,10.93,9.78,0,21.08
2024-02-05,3,1,17,2,15.41,9.71,1,167.22
2024-02-05,3,1,12,4,19.03,13.4,0,61.26
2024-02-05,3,1,14,3,13.26,12.53,0,59.15
2024-02-05,3,1,13,3,11.85,11.65,0,54.09
2024-02-05,3,1,5,4,13.81,8.56,0,16.19
2024-02-05,3,1,4,1,17.53,13.65,0,69.23
2024-02-05,3,1,26,3,16.69,15.81,0,140.43
2024-02-06,3,1,3,4,18.58,14.42,0,11.02
2024-02-06,3,1,4,4,14.67,14.85,0,13.02
2024-02-06,3,1,28,4,13.19,8.88,0,88.73
2024-02-06,3,1,3,2,14.96,12.2,0,20.73
2024-02-06,3,1,21,3,15.23,16.95,0,109.27
2024-02-06,3,1,11,1,12.62,16.46,0,145.7
2024-02-06,3,1,26,3,18.56,11.0,1,174.78
2024-02-06,3,1,21,1,14.1,11.83,0,299.79
2024-02-06,3,1,13,4,18.01,9.28,0,63.81
2024-02-06,3,1,21,3,15.72,16.6,0,108.16
2024-02-06,3,1,16,4,14.37,11.5,0,60.78
2024-02-06,3,1,28,4,18.9,16.14,0,130.76
2024-02-06,3,1,25,4,12.61,14.67,0,80.32
2024-02-06,3,1,24,2,15.62,14.89,0,194.48
2024-02-06,3,1,8,1,16.47,15.35,0,131.56
2024-02-06,3,1,26,4,13.31,12.81,0,79.23
2024-02-06,3,1,12,1,14.16,10.87,0,171.0
2024-02-06,3,1,9,3,13.49,16.29,0,33.66
2024-02-06,3,1,8,1,15.85,16.51,0,119.23
2024-02-06,3,1,4,2,18.54,10.74,0,35.27
2024-02-06,3,1,4,2,13.26,16.72,0,22.28
2024-02-06,3,1,24,2,16.35,8.46,0,200.0
2024-02-06,3,1,32,4,15.39,12.96,0,133.42
2024-02-06,3,1,17,4,15.0,12.81,0,60.67
2024-02-06,3,1,30,2,12.63,14.94,0,191.46
2024-02-06,3,1,8,3,15.46,11.73,0,45.42
2024-02-06,3,1,6,4,17.21,16.58,0,21.75
2024-02-06,3,1,2,2,14.25,13.26,1,30.88
2024-02-06,3,1,6,3,13.81,14.68,0,27.95
2024-02-06,3,1,18,2,13.41,14.97,0,117.01
2024-02-07,3,1,9,3,15.02,14.93,0,47.39
2024-02-07,3,1,3,4,17.31,9.67,0,11.75
2024-02-07,3,1,7,4,14.06,13.99,0,33.9
2024-02-07,3,1,1,3,15.46,14.67,0,9.01
2024-02-07,3,1,14,2,16.37,8.48,0,113.69
2024-02-07,3,1,4,4,9.83,14.81,0,6.59
2024-02-07,3,1,15,4,13.81,9.13,0,53.78
2024-02-07,3,1,13,2,12.77,16.5,0,84.7
2024-02-07,3,1,17,1,15.38,11.56,0,259.32
2024-02-07,3,1,8,4,16.05,15.31,0,37.99
2024-02-07,3,1,6,1,16.76,15.05,0,106.21
2024-02-07,3,1,20,1,16.08,16.73,0,327.63
2024-02-07,3,1,21,4,16.89,9.05,0,79.53
2024-02-07,3,1,4,4,14.87,13.35,0,22.66
2024-02-07,3,1,3,1,19.45,9.79,0,56.09
2024-02-07,3,1,5,4,16.93,16.24,0,19.4
2024-02-07,3,1,13,4,18.12,9.16,0,58.47
2024-02-07,3,1,14,4,14.56,9.94,0,52.25
2024-02-07,3,1,20,1,17.1,16.53,0,340.1
2024-02-07,3,1,16,1,13.21,15.72,0,213.33
2024-02-07,3,1,19,2,15.19,9.11,0,151.75
2024-02-07,3,1,5,4,19.06,8.06,0,25.12
2024-02-07,3,1,21,2,14.88,16.5,0,157.59
2024-02-08,3,1,8,1,11.94,16.98,1,120.16
2024-02-08,3,1,19,2,13.77,16.45,0,127.88
2024-02-08,3,1,11,1,18.34,15.98,0,202.09
2024-02-08,3,1,1,2,17.7,10.33,0,10.2
2024-02-08,3,1,15,2,13.87,15.81,0,108.75
2024-02-08,3,1,12,2,15.63,11.36,0,96.12
2024-02-08,3,1,21,1,13.68,13.93,0,282.75
2024-02-08,3,1,7,2,14.34,10.68,0,53.79
2024-02-08,3,1,7,1,15.12,11.58,0,98.81
2024-02-08,3,1,15,2,13.2,10.49,0,100.3
2024-02-08,3,1,7,1,11.01,9.32,0,69.46
2024-02-08,3,1,10,1,12.77,9.31,1,135.08
2024-02-08,3,1,29,4,12.8,11.14,0,96.56
2024-02-08,3,1,3,1,13.45,15.62,0,40.44
2024-02-08,3,1,27,3,12.81,12.54,0,122.55
2024-02-08,3,1,21,2,17.6,16.26,0,176.13
2024-02-08,3,1,9,2,16.35,10.57,0,80.83
2024-02-08,3,1,14,4,14.73,14.63,0,53.3
2024-02-08,3,1,27,4,16.73,15.97,0,115.95
2024-02-08,3,1,27,2,15.2,14.69,1,221.15
2024-02-08,3,1,24,2,16.98,8.83,0,203.74
2024-02-08,3,1,20,4,14.34,16.11,0,74.89
2024-02-08,3,1,22,4,11.6,16.72,0,68.82
2024-02-08,3,1,1,3,14.62,13.62,0,1.42
2024-02-08,3,1,6,4,12.88,13.95,0,14.86
2024-02-08,3,1,31,3,13.32,11.57,0,133.91
2024-02-08,3,1,8,1,17.06,11.18,0,141.73
2024-02-08,3,1,26,4,16.72,14.95,0,113.57
2024-02-09,3,1,19,4,16.73,8.03,0,74.52
2024-02-09,3,1,7,1,18.26,11.39,0,130.36
2024-02-09,3,1,9,4,15.59,12.08,0,34.67
2024-02-09,3,1,0,3,12.74,15.7,0,1.27
2024-02-09,3,1,11,1,16.7,15.51,0,186.51
2024-02-09,3,1,8,4,15.52,16.3,0,29.74
2024-02-09,3,1,17,2,13.11,15.87,0,118.92
2024-02-09,3,1,7,2,15.26,8.78,0,51.69
2024-02-09,3,1,5,2,14.09,13.36,0,32.63
2024-02-09,3,1,5,4,13.58,15.15,0,16.41
2024-02-09,3,1,18,2,20.37,8.05,1,204.0
2024-02-09,3,1,2,1,13.72,9.47,0,23.67
2024-02-09,3,1,20,2,12.25,12.35,1,147.57
2024-02-09,3,1,14,1,10.08,15.15,0,133.72
2024-02-09,3,1,4,3,17.82,14.65,0,23.69
2024-02-09,3,1,15,4,15.42,11.21,0,58.41
2024-02-09,3,1,0,1,12.27,9.09,0,10.81
2024-02-09,3,1,18,4,15.25,13.25,0,63.75
2024-02-09,3,1,16,4,10.8,14.32,0,43.95
2024-02-10,3,1,17,2,16.12,12.05,0,140.03
2024-02-10,3,1,23,3,16.89,8.79,1,144.92
2024-02-10,3,1,21,1,17.56,11.04,0,371.35
2024-02-10,3,1,7,4,15.11,15.62,0,30.75
2024-02-10,3,1,8,4,14.63,8.19,0,26.7
2024-02-10,3,1,9,3,14.7,9.32,0,43.82
2024-02-10,3,1,9,3,18.12,12.08,0,55.28
2024-02-10,3,1,6,3,13.32,10.68,0,25.67
2024-02-10,3,1,23,2,14.55,15.01,0,166.9
2024-02-10,3,1,23,2,16.83,9.58,0,191.31
2024-02-10,3,1,5,2,17.5,13.34,0,42.68
2024-02-10,3,1,12,4,11.34,10.88,0,38.48
2024-02-10,3,1,6,2,13.81,15.76,0,39.17
2024-02-10,3,1,8,2,15.99,12.41,0,57.25
2024-02-10,3,1,13,4,16.57,16.46,0,53.72
2024-02-10,3,1,19,2,12.83,12.73,0,123.25
2024-02-10,3,1,16,4,15.93,16.08,0,65.99
2024-02-10,3,1,20,4,14.02,14.35,0,76.33
2024-02-10,3,1,23,4,15.91,15.65,0,87.57
2024-02-10,3,1,7,4,16.07,15.96,1,43.45
2024-02-10,3,1,13,1,10.5,14.3,0,142.61
2024-02-11,3,1,16,3,12.54,14.24,0,66.17
2024-02-11,3,1,6,3,15.27,11.26,0,24.53
2024-02-11,3,1,23,1,11.53,16.35,0,261.88
2024-02-11,3,1,6,4,17.6,11.9,0,28.3
2024-02-11,3,1,8,2,14.66,15.93,0,59.41
2024-02-11,3,1,18,1,13.57,16.81,0,243.98
2024-02-11,3,1,10,3,12.09,11.6,0,34.91
2024-02-11,3,1,6,3,16.3,14.27,0,31.92
2024-02-11,3,1,22,3,16.5,9.44,0,120.16
2024-02-11,3,1,23,3,14.23,15.72,0,118.13
2024-02-11,3,1,9,1,11.45,16.55,0,109.59
2024-02-11,3,1,24,1,16.3,16.69,0,387.37
2024-02-11,3,1,11,3,15.67,10.1,0,55.36
2024-02-11,3,1,20,2,14.14,14.5,0,143.76
2024-02-11,3,1,18,4,15.47,15.82,0,74.65
2024-02-11,3,1,8,4,14.67,13.87,0,31.67
2024-02-11,3,1,11,3,15.1,15.48,0,60.27
2024-02-11,3,1,12,3,12.19,9.95,0,42.73
2024-02-11,3,1,13,3,14.4,10.83,0,66.51
2024-02-11,3,1,12,1,10.82,9.69,0,127.99
2024-02-11,3,1,26,1,14.13,12.27,0,372.68
2024-02-11,3,1,27,4,14.66,15.47,1,134.34
2024-02-11,3,1,20,4,16.72,9.46,0,85.15
2024-02-11,3,1,21,1,14.1,14.06,0,292.85
2024-02-11,3,1,10,4,14.27,10.21,0,29.63
2024-02-12,3,1,15,1,17.07,13.12,0,257.13
2024-02-12,3,1,0,1,16.15,9.16,0,1.64
2024-02-12,3,1,13,4,11.79,14.46,0,35.55
2024-02-12,3,1,27,2,15.73,8.26,0,207.87
2024-02-12,3,1,8,4,16.0,14.01,1,41.9
2024-02-12,3,1,14,1,11.72,9.35,0,163.09
2024-02-12,3,1,15,3,13.03,10.92,0,65.06
2024-02-12,3,1,7,3,14.65,16.62,0,34.19
2024-02-12,3,1,2,1,13.0,15.6,0,25.21
